DistInstID,SchlYr,CntyNm,DistNm,BldgNm,DistStudCnt,YrBlt,YrRemod,SqFt,DistSqFt,last column
1978,"7/1/1999","DESCHUTES","SISTERS SCH DIST 6","SISTERS ADMIN BLDG",1155,1996,,1347,146929,-
2241,"7/1/1999","WASHINGTON","FOREST GROVE SCH DIST 15","ELLEN STEVENS COMMUNITY ACADEMY",5191,1994,,,794913,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Clackamas High modulars",14615,1997,,3600,1704742,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","HIGHLAND ELEMENTARY",5433,1945,1992,48054,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","NORTH MIDDLE-BLDG A",5433,1961,,53813,741978,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Concord",14615,1936,1968,47448,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Happy Valley",14615,1917,1999,47460,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Lewelling",14615,1963,,41338,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Lewelling modulars",14615,1998,,1800,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Linwood",14615,1916,1999,38622,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Mount Scott",14615,1989,1991,48730,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","North Oak Grove",14615,1963,1992,32047,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","North Oak Grove modulars",14615,1992,,900,1704742,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","NORTH MIDDLE-BLDG B",5433,1961,,15970,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","NORTH MIDDLE-BLDG C",5433,1961,,16520,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","RIVERSIDE ELEMENTARY",5433,1961,1995,47376,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","SOUTH MIDDLE",5433,1945,1958,74921,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","GRANTS PASS HIGH-VOC BLDG",5433,1961,,12000,741978,-
2252,"7/1/1999","YAMHILL","AMITY SCH DIST 4J","Amity High School Leased Modulars (2)",914,1993,,3600,156671,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","SENECA ELEMENTARY",982,1932,1999,13674,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","GRANT UNION HIGH",982,1936,1999,82824,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","BLUE MOUNTAIN Jr HIGH",982,1936,1997,22393,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","MOUNT VERNON MIDDLE",982,1916,1994,28990,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","HUMBOLT ELEMENTARY",982,1956,1991,28990,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","DISTRICT OFFICE",982,1950,1997,2400,187865,-
2008,"7/1/1999","GRANT","JOHN DAY SCH DIST 3","BUS SHOP",982,1960,1995,8594,187865,-
1993,"7/1/1999","DOUGLAS","DAYS CREEK SCH DIST 15","DAYS CREEK",247,1928,,59898,77446,-
1993,"7/1/1999","DOUGLAS","DAYS CREEK SCH DIST 15","TILLER ELEMENTARY",247,1929,,17548,77446,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Oregon Trail",14615,1993,1998,54716,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Oregon Trail modulars",14615,1995,1996,4266,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Riverside",14615,1955,1993,48101,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Riverside modulars",14615,1971,,1200,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Sunnyside",14615,1949,1993,52528,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Sunnyside modulars",14615,1972,,2620,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","View Acres",14615,1964,1968,53772,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Whitcomb",14615,1958,1959,45181,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Whitcomb modulars",14615,1993,1996,3240,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Wichita",14615,1941,1997,33994,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Administration",14615,1967,1977,9071,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Oak Grove Center",14615,1924,1959,59922,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Physical Plant",14615,1916,,19503,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Shop",14615,1960,1974,440,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Transportation",14615,1955,1999,13220,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Warehouse (leased)",14615,1985,,8000,1704742,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER JR. HIGH-GYM",2259,1924,,13950,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER JR. HIGH BOILER ROOM",2259,1914,,900,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER JR. HIGH AG SHOP",2259,1914,,2145,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE ELEMENTARY",2259,1924,,20942,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE HIGH SCHOOL",2259,1961,,9313,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE SWIMMING POOL",2259,1961,,2610,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE GYM & CAFETERIA",2259,1953,,20020,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE ADDITION",2259,1976,,5130,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE DWELLING   (RENTAL)",2259,1969,,1326,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE DWELLING (CUSTODIAN)",2259,1950,,1659,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IONE STORAGE",2259,1966,,136,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","COLUMBIA MIDDLE SCHOOL",2259,1981,1996,67539,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","COLUMBIA MIDDLE SCHOOL STORAGE",2259,1983,,320,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER HIGH SCHOOL",2259,1963,1998,65837,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER HIGH SHOP ADDITION",2259,1976,,10500,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","IRRIGON LEARNING CENTER (Purchased)",2259,1995,,7000,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","RIVERSIDE HIGH",2259,1968,1997,74273,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","RIVERSIDE HIGH AG SHOP",2259,1979,,12870,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","RIVERSIDE BUS SHOP",2259,1980,,2400,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","RIVERSIDE BUS PORTS",2259,1984,,1400,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","MORROW DISTRICT OFFICE-GYM",2259,1915,1996,4134,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","MORROW DISTRICT OFFICE",2259,1915,1997,13500,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER BUS SHOP AND PORTS",2259,1945,,12500,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","A C HOUGHTON ELEMENTARY",2259,1952,1996,65273,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","SAM BOARDMAN ELEMENTARY",2259,1980,1997,62849,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","SAM BOARDMAN STORAGE SHED",2259,1982,,136,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER ELEMENTARY",2259,1954,1998,39318,545724,-
2147,"7/1/1999","MORROW","MORROW SCH DIST 1","HEPPNER JR. HIGH",2259,1914,,27744,545724,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","PARKSIDE ELEMENTARY",5433,1997,,47755,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","GRANTS PASS 7 ADMINISTRATION",5433,1955,1998,6000,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","GRANTS PASS HIGH-CORE BUILDING",5433,1997,,93239,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","GRANTS PASS HIGH-COMMONS",5433,1997,,21812,741978,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Milwaukie High",14615,1925,1999,196150,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Milwaukie High modulars",14615,1994,,1000,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Rex Putnam",14615,1963,2000,147562,1704742,-
1924,"7/1/1999","CLACKAMAS","NORTH CLACKAMAS SCH DIST 12","Skills Center",14615,1967,1970,79794,1704742,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","GRANTS PASS HIGH-ART/SCIENCE",5433,1998,,32720,741978,-
2054,"7/1/1999","JOSEPHINE","GRANTS PASS SCH DIST 7","LINCOLN ELEMENTARY",5433,1945,1993,44551,741978,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","TILLAMOOK SD-BUS GARAGE",2309,1981,,20800,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","EAST ELEMENTARY-MAIN",2309,1945,,51796,459047,-
1997,"7/1/1999","DOUGLAS","YONCALLA SCH DIST 32","SCOTTS VALLEY ELEMENTARY",416,1953,,7921,91921,-
1997,"7/1/1999","DOUGLAS","YONCALLA SCH DIST 32","YONCALLA ELEMENTARY",416,1952,1984,42066,91921,-
1997,"7/1/1999","DOUGLAS","YONCALLA SCH DIST 32","YONCALLA HIGH",416,1949,1964,41934,91921,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","CARLTON ELEMENTARY - MAIN BLDG",1312,1952,,39480,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","CARLTON ELEMENTARY 2 & 3",1312,1961,,2160,179950,-
2139,"7/1/2000","MARION","Cascade SD 5","VOCATIONAL BUILDING",2199,1977,,22000,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","MAINTENANCE BUILDING",2199,1960,,2304,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","PUMP HOUSE",2199,1949,,528,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","MAINTENANCE SHED",2199,1975,,1920,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","POOL HOUSE",2199,1964,,1430,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","ALTERNATIVE SCHOOL BUILDING",2199,1960,,1464,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","BUS BARN",2199,1982,,7336,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","STORAGE BUILDING",2199,2000,,4800,339324,-
2139,"7/1/2000","MARION","Cascade SD 5","LYNDYS CONCESSIONS BLDG",2199,1990,,3500,339324,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","KNIGHT ELEMENTARY",5280,1948,1993,66414,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","KNIGHT-MUSIC",5280,1955,,2400,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","KNIGHT - WAREHOUSE",5280,1955,,3200,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","KNIGHT - SHOP",5280,1955,,3200,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","ECCLES ELEMENTARY",5280,1956,2000,57632,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","PHILANDER LEE",5280,1976,2001,55000,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","ACKERMAN MIDDLE",5280,1970,2001,100500,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","NINETY-ONE SCHOOL",5280,1945,2001,89957,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","NINETY-ONE - STORAGE SHED",5280,1961,,4606,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","TROST ELEMENTARY",5280,1993,,65740,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","CANBY HIGH SCHOOL",5280,1929,1993,210170,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","CANBY HIGH-FINE ARTS BLDG",5280,1993,,37893,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","CANBY HIGH-PRO-TECH",5280,1973,1982,32800,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","CANBY DISTRICTADMINISTRATION",5280,1985,,2406,794178,-
1929,"7/1/2000","CLACKAMAS","CANBY SCH DIST 086","CARUS - MAIN BLDG",5280,1960,2001,57500,794178,-
1995,"7/1/2000","DOUGLAS","CAMAS VALLEY SCH DIST 21","MAIN BUILDING",129,1928,,16920,34050,-
1995,"7/1/2000","DOUGLAS","CAMAS VALLEY SCH DIST 21","EAST ANNEX",129,1940,,3000,34050,-
1995,"7/1/2000","DOUGLAS","CAMAS VALLEY SCH DIST 21","NORTH ANNEX",129,1950,,1620,34050,-
1995,"7/1/2000","DOUGLAS","CAMAS VALLEY SCH DIST 21","GYM",129,1965,,8910,34050,-
1995,"7/1/2000","DOUGLAS","CAMAS VALLEY SCH DIST 21","WEST ANNEX",129,1970,,3600,34050,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","INTERMEDIATE SCHOOL",551,1961,1997,3964,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","OLD ELEMENTARY",551,1945,1997,5250,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","NEW ELEMENTARY",551,1997,,19533,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","NEW MIDDLE SCHOOL/CAFETERIA",551,1997,,33400,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","SUPORT SERVICES (FORMER Jr HIGH)",551,1947,1997,6620,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","HIGH SCHOOL",551,1963,1997,23310,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","Ag SHOP",551,1997,,8267,134624,-
2050,"7/1/2000","JEFFERSON","Culver SD 4","GYMNASIUM",551,1980,1997,34280,134624,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","CROW-APPLEGATE-LORANE DIST OF",345,1978,,1680,101876,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","CROW-APPLEGATE-LORANE BUS GAR",345,1978,,2000,101876,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","APPLEGATE ELEMENTARY",345,1949,1996,37025,101876,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","APPLEGATE ELEMENTARY-PLAYSHED",345,1958,,3500,101876,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","LORANE ELEMENTARY",345,1926,1996,13196,101876,-
2089,"7/1/2000","LANE","Crow-Applegate-Lorane Sch Dist 66","CROW HIGH",345,1968,1996,44475,101876,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","CROOKED RIVER ELEMENTARY",3198,1930,,42043,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","OCHOCO ELEMENTARY",3198,1945,,39694,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","PAULINA ELEMENTARY",3198,1948,,6414,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","POWELL BUTTE GRADE",3198,1930,,15761,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","CROOK COUNTY MIDDLE",3198,1952,1995,83238,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","CROOK COUNTY HIGH",3198,1996,,155600,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","CECILY SLY ELEMENTARY",3198,1960,,57730,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","CROOK COUNTY ADMIN BLDIG",3198,1948,,2100,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MAINTENANCE SHOP",3198,1938,,1800,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","TANSPORTATION (GARAGE)",3198,1964,,2000,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MODULARS FOR OCHOCO ELEMENTARY",3198,1976,,2400,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MODULARS FOR CROOKED RVR ELEMENTR",3198,1990,,2400,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MODULARS FOR PAULINA ELEMENTARY",3198,1971,,1200,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MODULARS FOR POWELL BUTTE GRADE",3198,1985,,4800,426780,-
1970,"7/1/2000","CROOK","CROOK COUNTY SCH DIST","MODULARS FOR CROOK COUNTY HIGH",3198,1998,,2400,426780,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Greenhouse",1202,1992,,400,171510,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Administration Building",1202,1967,,2921,171510,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Academic Building",1202,1967,,26768,171510,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Shop/Music Building",1202,1967,,14998,171510,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Gymnasium Building",1202,1967,,29532,171510,-
2086,"7/1/2000","LANE","Creswell SD 40","CRESWELL HIGH Barn",1202,1975,,2304,171510,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL ELEMENTARY",1312,1949,,59503,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON HIGH  MAIN",1312,1935,,30202,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON CAFETERIA",1312,1955,1963,5952,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON STADIUM",1312,1955,,5720,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON VOC/AG",1312,1961,,7250,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON GYM",1312,1964,,17123,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON  INDUST ARTS",1312,1961,,10760,179950,-
2251,"7/1/1999","YAMHILL","YAMHILL-CARLTON SCH DIST 1","YAMHILL-CARLTON MAINT SHOP",1312,1976,,1800,179950,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","NELLIE MUIR ELEMENTARY",3936,1963,1965,44162,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","NELLIE MUIR ELEMENTARY MODULARS",3936,1987,,6577,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","WASHINGTON ELEMENTARY",3936,1991,1987,54712,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","Washington elementary Modular Classrooms",3936,1970,,5544,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","WOODBURN HIGH",3936,1995,1998,195316,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","FRENCH PRAIRIE MIDDLE",3936,2001,1989,87109,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","French Prairie Middle Modular Classrooms",3936,1997,,3696,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","VALOR MIDDLE ",3936,1999,,77000,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","Valor Middle Modular Classrooms ",3936,1999,,2168,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","HERITAGE ELEMENTARY",3936,2000,,63500,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","Heritage Elementary Modular Classrooms",3936,2001,,3696,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","LINCOLN ELEMENTARY",3936,1916,1989,60191,609933,-
2146,"7/1/1999","MARION","WOODBURN SCH DIST 103","Lincoln elementary modulars",3936,1991,,6262,609933,-
2255,"7/1/1999","YAMHILL","WILLAMINA SCH DIST 30J","WILLAMINA DISTRICT OFFICE",1041,1935,,950,180300,-
2255,"7/1/1999","YAMHILL","WILLAMINA SCH DIST 30J","GRANDE RONDE ELEMENTARY",1041,1961,1975,40350,180300,-
2255,"7/1/1999","YAMHILL","WILLAMINA SCH DIST 30J","WILLAMINA MIDDLE/GRADE",1041,1981,,94000,180300,-
2255,"7/1/1999","YAMHILL","WILLAMINA SCH DIST 30J","WILLAMINA HIGH",1041,1939,1954,45000,180300,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - BOILER HOUSE",502,1893,,1250,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - HUTCHINSON",502,1918,,9386,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - BUS GARAGE",502,1920,,2640,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH",502,1912,,28242,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - GYMNASIUM",502,1950,,25143,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION SD 5 - AG SHOP",502,1929,,4100,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - AUTO SHOP",502,1955,,,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - MILLER",502,1956,,14431,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - MUSIC",502,1978,,2250,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION HIGH - MODULAR",502,1978,,2464,91626,-
2213,"7/1/1999","UNION","Union SD 5","UNION SD 5 - STORAGE BUILDING",502,1996,,600,91626,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","MCNARY HEIGHTS ELEMENTARY",1180,1976,1992,43223,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","MCNARY HEIGHTS MODULAR",1180,1982,,6468,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","MCNARY HEIGHTS MODULARS    (2)",1180,1999,,,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH",1180,1999,,84428,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH -BASEBALL STORAGE",1180,1999,,48,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH SHOP BUILDING",1180,1977,1999,9228,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH-BASEBALL ANNOUNCER",1180,,,120,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH-BASEBALL SNACK",1180,,,96,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH-DUGOUTS",1180,1977,,400,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH-FOOTBALL ANNOUNCE/SNACK",1180,1976,1982,400,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA HIGH-FOOTBALL/TRACK",1180,1974,1996,,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA MIDDLE",1180,1950,2000,51121,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA MIDDLE-CAFETERIA STOR",1180,1989,,390,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA SD - MAINTENANCE",1180,1960,1999,9102,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA SD OFFICE",1180,1976,,1400,210674,-
2204,"7/1/1999","UMATILLA","UMATILLA SCH DIST 6","UMATILLA SD OFFICE-NEW",1180,1978,,4250,210674,-
2220,"7/1/1999","WALLOWA","WALLOWA SCH DIST 12","WALLOWA HIGH MAIN BUILDING",367,1922,1993,29000,75968,-
2220,"7/1/1999","WALLOWA","WALLOWA SCH DIST 12","WALLOWA HIGH GYM",367,1949,1933,14098,75968,-
2220,"7/1/1999","WALLOWA","WALLOWA SCH DIST 12","WALLOWA ELEMENTARY MAIN BUILDING",367,1949,1994,24230,75968,-
2220,"7/1/1999","WALLOWA","WALLOWA SCH DIST 12","WALLOWA ELEMENTARY VOCATIONAL ",367,1959,,7200,75968,-
2220,"7/1/1999","WALLOWA","WALLOWA SCH DIST 12","ALTERNATIVE EDUCATION ",367,1935,,1440,75968,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","EAST ELEMENTARY- GYM 2",2309,1961,,5904,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","EAST ELEMENTARY-STORAGE",2309,1961,,600,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","LIBERTY ELEMENTARY-MAIN",2309,1961,,21252,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","LIBERTY ELEMENTARY-GYM",2309,1980,,7789,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","TILLAMOOK SD-Maintenance/Carpentry",2309,1941,,5184,459047,-
2197,"7/1/1999","TILLAMOOK","TILLAMOOK SCH DIST 9","TILLAMOOK SD-LAUNDRY/WAREHOUSE",2309,1941,,6240,459047,-
